项目ID,统计行ID,原表名称,产品,省份,月份,期间性质,月产能实物吨,月产能镍吨或纯镍表数值,实物产量吨,镍金属产量或纯镍表产量,品位,原表开工率,原料字段,文件,工作表,行,月份起始列
CN160,R018,云锡集团元江镍业有限责任公司,纯镍,云南,2024-06,原表月度记录,,250,,0,,0,"{""矿料产量"": 0, ""高冰产量"": 0, ""MHP产量"": 0, ""硫酸镍产量"": 0, ""废料产量"": 0}",中国纯镍硫酸镍项目.xlsx,Sheet2,18,1115
CN160,R018,云锡集团元江镍业有限责任公司,纯镍,云南,2024-07,原表月度记录,,250,,0,,0,"{""矿料产量"": 0, ""高冰产量"": 0, ""MHP产量"": 0, ""硫酸镍产量"": 0, ""废料产量"": 0}",中国纯镍硫酸镍项目.xlsx,Sheet2,18,1123
CN160,R018,云锡集团元江镍业有限责任公司,纯镍,云南,2024-08,原表月度记录,,250,,0,,0,"{""矿料产量"": 0, ""高冰产量"": 0, ""MHP产量"": 0, ""硫酸镍产量"": 0, ""废料产量"": 0}",中国纯镍硫酸镍项目.xlsx,Sheet2,18,1131
CN160,R018,云锡集团元江镍业有限责任公司,纯镍,云南,2024-09,原表月度记录,,250,,0,,0,"{""矿料产量"": 0, ""高冰产量"": 0, ""MHP产量"": 0, ""硫酸镍产量"": 0, ""废料产量"": 0}",中国纯镍硫酸镍项目.xlsx,Sheet2,18,1139
CN160,R018,云锡集团元江镍业有限责任公司,纯镍,云南,2024-10,原表月度记录,,250,,0,,0,"{""矿料产量"": 0, ""高冰产量"": 0, ""MHP产量"": 0, ""硫酸镍产量"": 0, ""废料产量"": 0}",中国纯镍硫酸镍项目.xlsx,Sheet2,18,1147
CN160,R018,云锡集团元江镍业有限责任公司,纯镍,云南,2024-11,原表月度记录,,250,,0,,0,"{""矿料产量"": 0, ""高冰产量"": 0, ""MHP产量"": 0, ""硫酸镍产量"": 0, ""废料产量"": 0}",中国纯镍硫酸镍项目.xlsx,Sheet2,18,1155
CN160,R018,云锡集团元江镍业有限责任公司,纯镍,云南,2024-12,原表月度记录,,250,,0,,0,"{""矿料产量"": 0, ""高冰产量"": 0, ""MHP产量"": 0, ""硫酸镍产量"": 0, ""废料产量"": 0}",中国纯镍硫酸镍项目.xlsx,Sheet2,18,1163
CN160,R018,云锡集团元江镍业有限责任公司,纯镍,云南,2025-01,原表月度记录,,250,,0,,0,"{""矿料产量"": 0, ""高冰产量"": 0, ""MHP产量"": 0, ""硫酸镍产量"": 0, ""废料产量"": 0}",中国纯镍硫酸镍项目.xlsx,Sheet2,18,1171
CN160,R018,云锡集团元江镍业有限责任公司,纯镍,云南,2025-02,原表月度记录,,250,,0,,0,"{""矿料产量"": 0, ""高冰产量"": 0, ""MHP产量"": 0, ""硫酸镍产量"": 0, ""废料产量"": 0}",中国纯镍硫酸镍项目.xlsx,Sheet2,18,1179
CN160,R018,云锡集团元江镍业有限责任公司,纯镍,云南,2025-03,原表月度记录,,250,,0,,0,"{""矿料产量"": 0, ""高冰产量"": 0, ""MHP产量"": 0, ""硫酸镍产量"": 0, ""废料产量"": 0}",中国纯镍硫酸镍项目.xlsx,Sheet2,18,1187
CN160,R018,云锡集团元江镍业有限责任公司,纯镍,云南,2025-04,原表月度记录,,250,,0,,0,"{""矿料产量"": 0, ""高冰产量"": 0, ""MHP产量"": 0, ""硫酸镍产量"": 0, ""废料产量"": 0}",中国纯镍硫酸镍项目.xlsx,Sheet2,18,1196
CN160,R018,云锡集团元江镍业有限责任公司,纯镍,云南,2025-05,原表月度记录,,250,,0,,0,"{""矿料产量"": 0, ""高冰产量"": 0, ""MHP产量"": 0, ""硫酸镍产量"": 0, ""废料产量"": 0}",中国纯镍硫酸镍项目.xlsx,Sheet2,18,1205
CN160,R018,云锡集团元江镍业有限责任公司,纯镍,云南,2025-06,原表月度记录,,250,,0,,0,"{""矿料产量"": 0, ""高冰产量"": 0, ""MHP产量"": 0, ""硫酸镍产量"": 0, ""废料产量"": 0}",中国纯镍硫酸镍项目.xlsx,Sheet2,18,1214
CN160,R018,云锡集团元江镍业有限责任公司,纯镍,云南,2025-07,原表月度记录,,250,,0,,0,"{""矿料产量"": 0, ""高冰产量"": 0, ""MHP产量"": 0, ""硫酸镍产量"": 0, ""废料产量"": 0}",中国纯镍硫酸镍项目.xlsx,Sheet2,18,1223
CN160,R018,云锡集团元江镍业有限责任公司,纯镍,云南,2025-08,原表月度记录,,250,,0,,0,"{""矿料产量"": 0, ""高冰产量"": 0, ""MHP产量"": 0, ""硫酸镍产量"": 0, ""废料产量"": 0}",中国纯镍硫酸镍项目.xlsx,Sheet2,18,1232
CN160,R018,云锡集团元江镍业有限责任公司,纯镍,云南,2025-09,原表月度记录,,250,,0,,0,"{""矿料产量"": 0, ""高冰产量"": 0, ""MHP产量"": 0, ""硫酸镍产量"": 0, ""废料产量"": 0}",中国纯镍硫酸镍项目.xlsx,Sheet2,18,1241
CN160,R018,云锡集团元江镍业有限责任公司,纯镍,云南,2025-10,原表月度记录,,250,,0,,0,"{""矿料产量"": 0, ""高冰产量"": 0, ""MHP产量"": 0, ""硫酸镍产量"": 0, ""废料产量"": 0}",中国纯镍硫酸镍项目.xlsx,Sheet2,18,1250
CN160,R018,云锡集团元江镍业有限责任公司,纯镍,云南,2025-11,原表月度记录,,250,,0,,0,"{""矿料产量"": 0, ""高冰产量"": 0, ""MHP产量"": 0, ""硫酸镍产量"": 0, ""废料产量"": 0}",中国纯镍硫酸镍项目.xlsx,Sheet2,18,1259
CN160,R018,云锡集团元江镍业有限责任公司,纯镍,云南,2025-12,原表月度记录,,250,,0,,0,"{""矿料产量"": 0, ""高冰产量"": 0, ""MHP产量"": 0, ""硫酸镍产量"": 0, ""废料产量"": 0}",中国纯镍硫酸镍项目.xlsx,Sheet2,18,1268
CN160,R018,云锡集团元江镍业有限责任公司,纯镍,云南,2026-01,原表月度记录,,250,,0,,0,"{""矿料产量"": 0, ""高冰产量"": 0, ""MHP产量"": 0, ""硫酸镍产量"": 0, ""废料产量"": 0}",中国纯镍硫酸镍项目.xlsx,Sheet2,18,1277
CN160,R018,云锡集团元江镍业有限责任公司,纯镍,云南,2026-02,原表月度记录,,250,,0,,0,"{""矿料产量"": 0, ""高冰产量"": 0, ""MHP产量"": 0, ""硫酸镍产量"": 0, ""废料产量"": 0}",中国纯镍硫酸镍项目.xlsx,Sheet2,18,1286
CN160,R018,云锡集团元江镍业有限责任公司,纯镍,云南,2026-03,原表月度记录,,250,,0,,0,"{""矿料产量"": 0, ""高冰产量"": 0, ""MHP产量"": 0, ""硫酸镍产量"": 0, ""废料产量"": 0}",中国纯镍硫酸镍项目.xlsx,Sheet2,18,1295
CN160,R018,云锡集团元江镍业有限责任公司,纯镍,云南,2026-04,原表月度记录,,250,,0,,0,"{""矿料产量"": 0, ""高冰产量"": 0, ""MHP产量"": 0, ""硫酸镍产量"": 0, ""废料产量"": 0}",中国纯镍硫酸镍项目.xlsx,Sheet2,18,1304
CN160,R018,云锡集团元江镍业有限责任公司,纯镍,云南,2026-05,原表月度记录,,250,,0,,0,"{""矿料产量"": 0, ""高冰产量"": 0, ""MHP产量"": 0, ""硫酸镍产量"": 0, ""废料产量"": 0}",中国纯镍硫酸镍项目.xlsx,Sheet2,18,1313
CN160,R018,云锡集团元江镍业有限责任公司,纯镍,云南,2026-06,原表月度记录,,250,,0,,0,"{""矿料产量"": 0, ""高冰产量"": 0, ""MHP产量"": 0, ""硫酸镍产量"": 0, ""废料产量"": 0}",中国纯镍硫酸镍项目.xlsx,Sheet2,18,1322
CN160,R018,云锡集团元江镍业有限责任公司,纯镍,云南,2026-07,原表月度记录,,250,,0,,0,"{""矿料产量"": 0, ""高冰产量"": 0, ""MHP产量"": 0, ""硫酸镍产量"": 0, ""废料产量"": 0}",中国纯镍硫酸镍项目.xlsx,Sheet2,18,1331
CN160,R018,云锡集团元江镍业有限责任公司,纯镍,云南,2026-08,原表月度记录,,250,,0,,0,"{""矿料产量"": 0, ""高冰产量"": 0, ""MHP产量"": 0, ""硫酸镍产量"": 0, ""废料产量"": 0}",中国纯镍硫酸镍项目.xlsx,Sheet2,18,1340
CN160,R018,云锡集团元江镍业有限责任公司,纯镍,云南,2026-09,未完结月份／未来列,,250,,0,,0,"{""矿料产量"": 0, ""高冰产量"": 0, ""MHP产量"": 0, ""硫酸镍产量"": 0, ""废料产量"": 0}",中国纯镍硫酸镍项目.xlsx,Sheet2,18,1349
CN161,R019,浙江元力再生资源有限公司,纯镍,浙江,2013-01,原表月度记录,,0,,0,,0,"{""矿料产量"": 0, ""高冰产量"": 0, ""MHP产量"": 0, ""硫酸镍产量"": 0, ""废料产量"": 0}",中国纯镍硫酸镍项目.xlsx,Sheet2,19,19
CN161,R019,浙江元力再生资源有限公司,纯镍,浙江,2013-02,原表月度记录,,0,,0,,0,"{""矿料产量"": 0, ""高冰产量"": 0, ""MHP产量"": 0, ""硫酸镍产量"": 0, ""废料产量"": 0}",中国纯镍硫酸镍项目.xlsx,Sheet2,19,27
CN161,R019,浙江元力再生资源有限公司,纯镍,浙江,2013-03,原表月度记录,,0,,0,,0,"{""矿料产量"": 0, ""高冰产量"": 0, ""MHP产量"": 0, ""硫酸镍产量"": 0, ""废料产量"": 0}",中国纯镍硫酸镍项目.xlsx,Sheet2,19,35
CN161,R019,浙江元力再生资源有限公司,纯镍,浙江,2013-04,原表月度记录,,0,,0,,0,"{""矿料产量"": 0, ""高冰产量"": 0, ""MHP产量"": 0, ""硫酸镍产量"": 0, ""废料产量"": 0}",中国纯镍硫酸镍项目.xlsx,Sheet2,19,43
CN161,R019,浙江元力再生资源有限公司,纯镍,浙江,2013-05,原表月度记录,,0,,0,,0,"{""矿料产量"": 0, ""高冰产量"": 0, ""MHP产量"": 0, ""硫酸镍产量"": 0, ""废料产量"": 0}",中国纯镍硫酸镍项目.xlsx,Sheet2,19,51
CN161,R019,浙江元力再生资源有限公司,纯镍,浙江,2013-06,原表月度记录,,0,,0,,0,"{""矿料产量"": 0, ""高冰产量"": 0, ""MHP产量"": 0, ""硫酸镍产量"": 0, ""废料产量"": 0}",中国纯镍硫酸镍项目.xlsx,Sheet2,19,59
CN161,R019,浙江元力再生资源有限公司,纯镍,浙江,2013-07,原表月度记录,,0,,0,,0,"{""矿料产量"": 0, ""高冰产量"": 0, ""MHP产量"": 0, ""硫酸镍产量"": 0, ""废料产量"": 0}",中国纯镍硫酸镍项目.xlsx,Sheet2,19,67
CN161,R019,浙江元力再生资源有限公司,纯镍,浙江,2013-08,原表月度记录,,0,,0,,0,"{""矿料产量"": 0, ""高冰产量"": 0, ""MHP产量"": 0, ""硫酸镍产量"": 0, ""废料产量"": 0}",中国纯镍硫酸镍项目.xlsx,Sheet2,19,75
CN161,R019,浙江元力再生资源有限公司,纯镍,浙江,2013-09,原表月度记录,,0,,0,,0,"{""矿料产量"": 0, ""高冰产量"": 0, ""MHP产量"": 0, ""硫酸镍产量"": 0, ""废料产量"": 0}",中国纯镍硫酸镍项目.xlsx,Sheet2,19,83
CN161,R019,浙江元力再生资源有限公司,纯镍,浙江,2013-10,原表月度记录,,0,,0,,0,"{""矿料产量"": 0, ""高冰产量"": 0, ""MHP产量"": 0, ""硫酸镍产量"": 0, ""废料产量"": 0}",中国纯镍硫酸镍项目.xlsx,Sheet2,19,91
CN161,R019,浙江元力再生资源有限公司,纯镍,浙江,2013-11,原表月度记录,,0,,0,,0,"{""矿料产量"": 0, ""高冰产量"": 0, ""MHP产量"": 0, ""硫酸镍产量"": 0, ""废料产量"": 0}",中国纯镍硫酸镍项目.xlsx,Sheet2,19,99
CN161,R019,浙江元力再生资源有限公司,纯镍,浙江,2013-12,原表月度记录,,0,,0,,0,"{""矿料产量"": 0, ""高冰产量"": 0, ""MHP产量"": 0, ""硫酸镍产量"": 0, ""废料产量"": 0}",中国纯镍硫酸镍项目.xlsx,Sheet2,19,107
CN161,R019,浙江元力再生资源有限公司,纯镍,浙江,2014-01,原表月度记录,,0,,0,,0,"{""矿料产量"": 0, ""高冰产量"": 0, ""MHP产量"": 0, ""硫酸镍产量"": 0, ""废料产量"": 0}",中国纯镍硫酸镍项目.xlsx,Sheet2,19,115
CN161,R019,浙江元力再生资源有限公司,纯镍,浙江,2014-02,原表月度记录,,0,,0,,0,"{""矿料产量"": 0, ""高冰产量"": 0, ""MHP产量"": 0, ""硫酸镍产量"": 0, ""废料产量"": 0}",中国纯镍硫酸镍项目.xlsx,Sheet2,19,123
CN161,R019,浙江元力再生资源有限公司,纯镍,浙江,2014-03,原表月度记录,,0,,0,,0,"{""矿料产量"": 0, ""高冰产量"": 0, ""MHP产量"": 0, ""硫酸镍产量"": 0, ""废料产量"": 0}",中国纯镍硫酸镍项目.xlsx,Sheet2,19,131
CN161,R019,浙江元力再生资源有限公司,纯镍,浙江,2014-04,原表月度记录,,0,,0,,0,"{""矿料产量"": 0, ""高冰产量"": 0, ""MHP产量"": 0, ""硫酸镍产量"": 0, ""废料产量"": 0}",中国纯镍硫酸镍项目.xlsx,Sheet2,19,139
CN161,R019,浙江元力再生资源有限公司,纯镍,浙江,2014-05,原表月度记录,,0,,0,,0,"{""矿料产量"": 0, ""高冰产量"": 0, ""MHP产量"": 0, ""硫酸镍产量"": 0, ""废料产量"": 0}",中国纯镍硫酸镍项目.xlsx,Sheet2,19,147
CN161,R019,浙江元力再生资源有限公司,纯镍,浙江,2014-06,原表月度记录,,0,,0,,0,"{""矿料产量"": 0, ""高冰产量"": 0, ""MHP产量"": 0, ""硫酸镍产量"": 0, ""废料产量"": 0}",中国纯镍硫酸镍项目.xlsx,Sheet2,19,155
CN161,R019,浙江元力再生资源有限公司,纯镍,浙江,2014-07,原表月度记录,,0,,0,,0,"{""矿料产量"": 0, ""高冰产量"": 0, ""MHP产量"": 0, ""硫酸镍产量"": 0, ""废料产量"": 0}",中国纯镍硫酸镍项目.xlsx,Sheet2,19,163
CN161,R019,浙江元力再生资源有限公司,纯镍,浙江,2014-08,原表月度记录,,0,,0,,0,"{""矿料产量"": 0, ""高冰产量"": 0, ""MHP产量"": 0, ""硫酸镍产量"": 0, ""废料产量"": 0}",中国纯镍硫酸镍项目.xlsx,Sheet2,19,171
CN161,R019,浙江元力再生资源有限公司,纯镍,浙江,2014-09,原表月度记录,,0,,0,,0,"{""矿料产量"": 0, ""高冰产量"": 0, ""MHP产量"": 0, ""硫酸镍产量"": 0, ""废料产量"": 0}",中国纯镍硫酸镍项目.xlsx,Sheet2,19,179
CN161,R019,浙江元力再生资源有限公司,纯镍,浙江,2014-10,原表月度记录,,0,,0,,0,"{""矿料产量"": 0, ""高冰产量"": 0, ""MHP产量"": 0, ""硫酸镍产量"": 0, ""废料产量"": 0}",中国纯镍硫酸镍项目.xlsx,Sheet2,19,187
CN161,R019,浙江元力再生资源有限公司,纯镍,浙江,2014-11,原表月度记录,,0,,0,,0,"{""矿料产量"": 0, ""高冰产量"": 0, ""MHP产量"": 0, ""硫酸镍产量"": 0, ""废料产量"": 0}",中国纯镍硫酸镍项目.xlsx,Sheet2,19,195
CN161,R019,浙江元力再生资源有限公司,纯镍,浙江,2014-12,原表月度记录,,0,,0,,0,{},中国纯镍硫酸镍项目.xlsx,Sheet2,19,203
CN161,R019,浙江元力再生资源有限公司,纯镍,浙江,2015-01,原表月度记录,,0,,0,,0,{},中国纯镍硫酸镍项目.xlsx,Sheet2,19,211
CN161,R019,浙江元力再生资源有限公司,纯镍,浙江,2015-02,原表月度记录,,0,,0,,0,{},中国纯镍硫酸镍项目.xlsx,Sheet2,19,219
CN161,R019,浙江元力再生资源有限公司,纯镍,浙江,2015-03,原表月度记录,,0,,0,,0,{},中国纯镍硫酸镍项目.xlsx,Sheet2,19,227
CN161,R019,浙江元力再生资源有限公司,纯镍,浙江,2015-04,原表月度记录,,0,,0,,0,{},中国纯镍硫酸镍项目.xlsx,Sheet2,19,235
CN161,R019,浙江元力再生资源有限公司,纯镍,浙江,2015-05,原表月度记录,,0,,0,,0,{},中国纯镍硫酸镍项目.xlsx,Sheet2,19,243
CN161,R019,浙江元力再生资源有限公司,纯镍,浙江,2015-06,原表月度记录,,0,,0,,0,{},中国纯镍硫酸镍项目.xlsx,Sheet2,19,251
CN161,R019,浙江元力再生资源有限公司,纯镍,浙江,2015-07,原表月度记录,,0,,0,,0,{},中国纯镍硫酸镍项目.xlsx,Sheet2,19,259
CN161,R019,浙江元力再生资源有限公司,纯镍,浙江,2015-08,原表月度记录,,0,,0,,0,{},中国纯镍硫酸镍项目.xlsx,Sheet2,19,267
CN161,R019,浙江元力再生资源有限公司,纯镍,浙江,2015-09,原表月度记录,,0,,0,,0,{},中国纯镍硫酸镍项目.xlsx,Sheet2,19,275
CN161,R019,浙江元力再生资源有限公司,纯镍,浙江,2015-10,原表月度记录,,0,,0,,0,{},中国纯镍硫酸镍项目.xlsx,Sheet2,19,283
CN161,R019,浙江元力再生资源有限公司,纯镍,浙江,2015-11,原表月度记录,,0,,0,,0,{},中国纯镍硫酸镍项目.xlsx,Sheet2,19,291
CN161,R019,浙江元力再生资源有限公司,纯镍,浙江,2015-12,原表月度记录,,0,,0,,0,{},中国纯镍硫酸镍项目.xlsx,Sheet2,19,299
CN161,R019,浙江元力再生资源有限公司,纯镍,浙江,2016-01,原表月度记录,,0,,0,,0,{},中国纯镍硫酸镍项目.xlsx,Sheet2,19,307
CN161,R019,浙江元力再生资源有限公司,纯镍,浙江,2016-02,原表月度记录,,0,,0,,0,{},中国纯镍硫酸镍项目.xlsx,Sheet2,19,315
CN161,R019,浙江元力再生资源有限公司,纯镍,浙江,2016-03,原表月度记录,,0,,0,,0,{},中国纯镍硫酸镍项目.xlsx,Sheet2,19,323
CN161,R019,浙江元力再生资源有限公司,纯镍,浙江,2016-04,原表月度记录,,0,,0,,0,{},中国纯镍硫酸镍项目.xlsx,Sheet2,19,331
CN161,R019,浙江元力再生资源有限公司,纯镍,浙江,2016-05,原表月度记录,,0,,0,,0,{},中国纯镍硫酸镍项目.xlsx,Sheet2,19,339
CN161,R019,浙江元力再生资源有限公司,纯镍,浙江,2016-06,原表月度记录,,0,,0,,0,{},中国纯镍硫酸镍项目.xlsx,Sheet2,19,347
CN161,R019,浙江元力再生资源有限公司,纯镍,浙江,2016-07,原表月度记录,,0,,0,,0,{},中国纯镍硫酸镍项目.xlsx,Sheet2,19,355
CN161,R019,浙江元力再生资源有限公司,纯镍,浙江,2016-08,原表月度记录,,0,,0,,0,{},中国纯镍硫酸镍项目.xlsx,Sheet2,19,363
CN161,R019,浙江元力再生资源有限公司,纯镍,浙江,2016-09,原表月度记录,,0,,0,,0,{},中国纯镍硫酸镍项目.xlsx,Sheet2,19,371
CN161,R019,浙江元力再生资源有限公司,纯镍,浙江,2016-10,原表月度记录,,0,,0,,0,{},中国纯镍硫酸镍项目.xlsx,Sheet2,19,379
CN161,R019,浙江元力再生资源有限公司,纯镍,浙江,2016-11,原表月度记录,,0,,0,,0,{},中国纯镍硫酸镍项目.xlsx,Sheet2,19,387
CN161,R019,浙江元力再生资源有限公司,纯镍,浙江,2016-12,原表月度记录,,0,,0,,0,{},中国纯镍硫酸镍项目.xlsx,Sheet2,19,395
CN161,R019,浙江元力再生资源有限公司,纯镍,浙江,2017-01,原表月度记录,,0,,0,,0,{},中国纯镍硫酸镍项目.xlsx,Sheet2,19,403
CN161,R019,浙江元力再生资源有限公司,纯镍,浙江,2017-02,原表月度记录,,0,,0,,0,{},中国纯镍硫酸镍项目.xlsx,Sheet2,19,411
CN161,R019,浙江元力再生资源有限公司,纯镍,浙江,2017-03,原表月度记录,,0,,0,,0,{},中国纯镍硫酸镍项目.xlsx,Sheet2,19,419
CN161,R019,浙江元力再生资源有限公司,纯镍,浙江,2017-04,原表月度记录,,0,,0,,0,{},中国纯镍硫酸镍项目.xlsx,Sheet2,19,427
CN161,R019,浙江元力再生资源有限公司,纯镍,浙江,2017-05,原表月度记录,,0,,0,,0,{},中国纯镍硫酸镍项目.xlsx,Sheet2,19,435
CN161,R019,浙江元力再生资源有限公司,纯镍,浙江,2017-06,原表月度记录,,0,,0,,0,{},中国纯镍硫酸镍项目.xlsx,Sheet2,19,443
CN161,R019,浙江元力再生资源有限公司,纯镍,浙江,2017-07,原表月度记录,,0,,0,,0,{},中国纯镍硫酸镍项目.xlsx,Sheet2,19,451
CN161,R019,浙江元力再生资源有限公司,纯镍,浙江,2017-08,原表月度记录,,0,,0,,0,{},中国纯镍硫酸镍项目.xlsx,Sheet2,19,459
CN161,R019,浙江元力再生资源有限公司,纯镍,浙江,2017-09,原表月度记录,,0,,0,,0,{},中国纯镍硫酸镍项目.xlsx,Sheet2,19,467
CN161,R019,浙江元力再生资源有限公司,纯镍,浙江,2017-10,原表月度记录,,0,,0,,0,{},中国纯镍硫酸镍项目.xlsx,Sheet2,19,475
CN161,R019,浙江元力再生资源有限公司,纯镍,浙江,2017-11,原表月度记录,,0,,0,,0,{},中国纯镍硫酸镍项目.xlsx,Sheet2,19,483
CN161,R019,浙江元力再生资源有限公司,纯镍,浙江,2017-12,原表月度记录,,0,,0,,0,{},中国纯镍硫酸镍项目.xlsx,Sheet2,19,491
CN161,R019,浙江元力再生资源有限公司,纯镍,浙江,2018-01,原表月度记录,,0,,0,,0,{},中国纯镍硫酸镍项目.xlsx,Sheet2,19,499
CN161,R019,浙江元力再生资源有限公司,纯镍,浙江,2018-02,原表月度记录,,0,,0,,0,{},中国纯镍硫酸镍项目.xlsx,Sheet2,19,507
CN161,R019,浙江元力再生资源有限公司,纯镍,浙江,2018-03,原表月度记录,,0,,0,,0,{},中国纯镍硫酸镍项目.xlsx,Sheet2,19,515
CN161,R019,浙江元力再生资源有限公司,纯镍,浙江,2018-04,原表月度记录,,0,,0,,0,{},中国纯镍硫酸镍项目.xlsx,Sheet2,19,523
CN161,R019,浙江元力再生资源有限公司,纯镍,浙江,2018-05,原表月度记录,,0,,0,,0,{},中国纯镍硫酸镍项目.xlsx,Sheet2,19,531
CN161,R019,浙江元力再生资源有限公司,纯镍,浙江,2018-06,原表月度记录,,0,,0,,0,{},中国纯镍硫酸镍项目.xlsx,Sheet2,19,539
CN161,R019,浙江元力再生资源有限公司,纯镍,浙江,2018-07,原表月度记录,,0,,0,,0,{},中国纯镍硫酸镍项目.xlsx,Sheet2,19,547
